54
54
55
57
57
59
61
62
64
64
65
66
68
68
69
69
69
70
72
73
74
75
76
77
79
80
82
83
85
86
88
90
91
93
95
98
99
102
104
108
109
112
114
115
117
120
122
125
128
131
134
136
139
143
145
149
153
159
163
168
173
178
184
190
196
202
208
215
219
227
232
241
247
255
261
271
280
289
296
307
318
325
340
348
356
365
379
389
404
415
432
444
462
475
495
521
536
557
578
592
615
630
646
662
688
706
725
745
778
801
837
850
889
917
959
988
1017
1062
1093
1125
1159
1193
1229
1283
1321
1379
1419
1481
1544
1587
1670
1752
1814
1875
1915
1996
2016
2058
2125
2172
2222
2247
2301
2358
2451
2484
2553
2624
2737
2816
2940
2982
3067
3197
3285
3373
3505
3636
3724
3768
3855
3942
4029
4161
4206
4295
4385
4475
4610
4702
4793
4929
5065
5155
5200
5287
5415
5498
5619
5698
5813
5887
5994
6096
6191
6251
6336
6437
6542
6615
6687
6746
6801
6846
6883
6908
6924
6932
6942
6947
6949
6950
6949
6944
6929
6911
6875
6847
6815
6781
6733
6700
6639
6612
6525
6477
6393
6340
6268
6212
6115
6054
5971
5928
5837
5766
5646
5572
5522
5445
5365
5310
5225
5137
5048
4988
4870
4729
4582
4521
4417
4371
4327
4299
4255
4210
4178
4146
4081
4065
4016
3970
3927
3889
3838
3821
3791
3776
3767
3765
3767
3773
3787
3800
3819
3831
3875
3892
3930
3974
4023
4089
4130
4175
4254
4304
4357
4412
4494
4583
4630
4728
4833
4913
5023
5107
5221
5365
5452
5513
5608
5706
5808
5879
6067
6146
6270
6353
6481
6568
6700
6833
6966
7055
7189
7323
7413
7547
7678
7808
7935
8058
8177
8291
8364
8472
8540
8641
8706
8799
8860
8919
8977
9058
9109
9178
9220
9274
9318
9350
9373
9384
9387
9382
9367
9353
9325
9300
9270
9236
9196
9150
9068
9037
8969
8895
8812
8767
8673
8569
8400
8278
8215
8085
7949
7736
7591
7440
7210
7133
6976
6818
6660
6502
6264
6105
6025
5866
5629
5474
5321
5171
5022
4877
4661
4453
4317
4250
4119
3991
3744
3684
3566
3396
3286
3128
3029
2886
2750
2664
2581
2461
2383
2273
2134
2101
2004
1914
1856
1773
1668
1620
1572
1503
1437
1356
1299
1227
1178
1132
1089
1037
1012
962
938
892
870
826
794
753
724
697
662
646
615
600
584
570
548
527
506
492
471
452
433
405
386
365
358
347
334
331
321
315
308
297
290
283
276
268
261
253
242
238
232
221
215
208
205
196
190
182
177
173
170
164
160
157
151
146
143
137
132
129
123
120
117
112
109
105
101
99
98
95
94
91
90
89
88
88
86
85
84
84
82
82
80
79
77
76
75
74
72
71
70
70
69
69
69
69
67
66
